Tweet,Category
 Apple yeni oyun aboneliği servisini duyurdu Arcade neler sunuyor,cnnturktekno
 Rüyalardaki iş ilanını yayınladılar Film izleyene TL ödül,cnnturktekno
 Görenleri şaşırttı Yüzyıllardır toprak altında yaşıyor,cnnturktekno
 Google Stadia nedir,cnnturktekno
Galaxy A90 hakkında yeni detaylar ortaya çıktı,cnnturktekno
Galaxy S10 G fiyatı ve çıkış tarihi belli oldu,cnnturktekno
Facebook Messenger rengarenk oldu,cnnturktekno
Yaşlılar da siber zorbalık mağduru,cnnturktekno
Dünyaya hükmeden en iyi ABD teknoloji şirketleri,cnnturktekno
İşte SIM kart yerine gelecek teknoloji,cnnturktekno
 WhatsApp Business iPhonelara geliyor,cnnturktekno
Facebooktan şifre açıklaması Erişilemez,cnnturktekno
AirPods Türkiyede İşte özellikleri ve fiyatı,cnnturktekno
 AirPods Türkiyede İşte özellikleri ve fiyatı,cnnturktekno
Fiyatlarda büyük düşüş İşte indirime giren telefonlar,cnnturktekno
Apex Legends hilecilerden arındı,cnnturktekno
 Google Inbox’ın fişini çekiyor,cnnturktekno
Gmail kullanıcıları dikkat Nisandan itibaren,cnnturktekno
 ABden Googlea dev para cezası,cnnturktekno
Instagramda tek tuşla sipariş dönemi,cnnturktekno
Uçtan uca ekranlı yeni Galaxy A modelleri geliyor,cnnturktekno
 Cep telefonunuzda bu ayar açık görünüyorsa hemen kapatın,cnnturktekno
Galaxy A50 ve Galaxy A30 sonunda satışa çıktı İşte fiyatları,cnnturktekno
 Galaxy A50 ve Galaxy A30 sonunda satışa çıktı İşte fiyatları,cnnturktekno
WhatsApp için önemli güncelleme,cnnturktekno
Appleın sesli asistanı Siri dünya genelinde çöktü,cnnturktekno
 Red Dead Redemption güncellemesi grafikleri düşürüyor,cnnturktekno
 Apple Store bakıma alındı İndirim mi geliyor,cnnturktekno
 iPad Mini geri döndü İşte özellikleri ve Türkiye fiyatları,cnnturktekno
Google o sektöre girmeyi hedefliyor Yıllık cirosu milyar dolara ulaştı,cnnturktekno
iOS hangi cihazlara yüklenemeyecek,cnnturktekno
WhatsAppın kurucusundan Facebook uyarısı Silin çünkü,cnnturktekno
 iPhone de ana kamera bulunacak,cnnturktekno
 iOS tanıtım tarihi için geri sayım başladı,cnnturktekno
Büyük tehlike yıldır içindeymiş,cnnturktekno
iPhone G geliyor İşte özellikleri ve çıkış tarihi,cnnturktekno
Huawei Mate X bir ilki başardı,cnnturktekno
Nintendo Switch satışları tavan yaptı,cnnturktekno
 Android Q iPhone X’in özelliğini aldı,cnnturktekno
 Google tablet ve bilgisayar sektörünü bırakıyor,cnnturktekno
 Dünyanın en pahalı bilgisayarları,cnnturktekno
 Teknoloji Her Yerde bu hafta  bölümle ekranlarda Geleceğin evlerinin peşine düşüyoruz Şu anda hemen CNN Türkü açın h…,cnnturktekno
 WhatsApp patladı Telegram milyonlarca yeni üye kazandı,cnnturktekno
 PUBG oynayan öğrencileri tutukluyorlar,cnnturktekno
PUBG oynayan öğrencileri tutukluyorlar,cnnturktekno
WhatsApp patladı Telegram milyonlarca yeni üye kazandı,cnnturktekno
WhatsApp Web nasıl kullanılır,cnnturktekno
G odaklı Galaxy Note geliyor İşte dikkat çeken özellikleri,cnnturktekno
 WhatsApp Web nasıl kullanılır,cnnturktekno
Uygun fiyatı ile gençlerin gözdesi olacak,cnnturktekno
Apple Watch fiyatı düştü,cnnturktekno
 Google oyun konsolu için önemli transfer yaptı,cnnturktekno
 Batarya tüketimi konusunda büyük avantaj sağlayacak İşte iPhone konsept fotoğrafları,cnnturktekno
 Apple fiyatını düşürdü,cnnturktekno
Çin ABDyi geride bırakma yolunda,cnnturktekno
Huawei fiyatları aşağı çekiyor Yarın sabah yeni dönem resmen başlıyor,cnnturktekno
Google o uygulamaların fişini çekiyor,cnnturktekno
 Açık dünya One Piece oyunu için çıkış videosu,cnnturktekno
Facebook Messenger yeni güncellemesi ile ne sunuyor,cnnturktekno
 Google o uygulamaların fişini çekiyor,cnnturktekno
HTC Android Pie için nihayet açıklama yaptı,cnnturktekno
Galaxy A90 sürgülü kamerasıyla dikkat çekiyor,cnnturktekno
Huawei P30 Pro ortaya çıktı,cnnturktekno
 Uzun zamandır büyük bir merakla bekleniyordu AirPods nin özellikleri neler olacak,cnnturktekno
Instagram ve Whatsapp kullanıcılarına büyük şok,cnnturktekno
Araştırma yıl önce Sibiryada başlamıştı Bilim insanları sona çok yaklaştı,cnnturktekno
PUBG gerçek para kazanma dönemi başlıyor,cnnturktekno
İşte Android Q Betanın yayınlanacağı tarih,cnnturktekno
 Apple’dan Sanal Gerçeklik gözlüğü geliyor,cnnturktekno
NASA tüm dünyaya duyurdu Marsa gidecek ilk kişi,cnnturktekno
Dünyanın en çok kazanan espor oyuncuları,cnnturktekno
Galaxy S10un o özelliği sınıfta kaldı,cnnturktekno
Hangi kamera daha başarılı,cnnturktekno
Mobiliteye önem veren oyuncular için geliştirildi,cnnturktekno
Googledan yeni uygulama Uçak ve rezervasyon işine girdi,cnnturktekno
G ile yeni tehlikeler kapıda,cnnturktekno
Snapdragon ’li amiral gemisi telefonlar,cnnturktekno
Dünyanın en çok kazanan espor oyuncuları,cnnturktekno
 Galaxy S10un o özelliği sınıfta kaldı,cnnturktekno
Yüklediğiniz anda her şey değişecek,cnnturktekno
World Wide Web nedir Google ‘www’ tarihini unutmadı,cnnturktekno
Telefonunuzdaki gizli özellik Kimse farkında bile değil,cnnturktekno
Evde eski telefonu olanlar dikkat Sakın atmayın içindeki parça çok kıymetli,cnnturktekno
Merakla beklenen Galaxy A40ın fiyatı sızdı,cnnturktekno
En hızlı kameraya sahip telefonlar,cnnturktekno
 Apple FaceID için yeni bir video yayınladı,cnnturktekno
Galaxy S10E batarya konusunda sınıfta kaldı,cnnturktekno
Teknoloji tutkunları bayılacak Muazzam zoom özelliği ile büyülüyor,cnnturktekno
İşte Huaweinin uygun fiyatlı yeni modeli,cnnturktekno
Opponun yeni amiral gemisi ortaya çıktı,cnnturktekno
Bugünden itibaren herkese bedava olan uygulamalar,cnnturktekno
Kullanıcı sayısı hızla düşmeye devam ediyor,cnnturktekno
 Samsungun yeni telefonları daha piyasaya çıkmadan sınıfta kaldı Yüz tanıma teknolojisini aldatmak çok kolay,cnnturktekno
Windows güncellemesini indirenlere kötü haber,cnnturktekno
Xiaomi fiyatları uçuracak,cnnturktekno
Appledan çok konuşulacak iPhone kararı,cnnturktekno
Japonya’da siber saldırılar rekor seviyeye ulaştı,cnnturktekno
Chromium tabanlı yeni Edge tarayıcısı ortaya çıktı,cnnturktekno
Windows karalara büründü,cnnturktekno
Appledan çok konuşulacak iPhone kararı,cnnturktekno
Huawei P30 kılıfları satışta,cnnturktekno
AnTuTu performans testinin yeni lideri belli oldu,cnnturktekno
USB standardı duyuruldu,cnnturktekno
Huawei P30 Lite fiyatı ortaya çıktı,cnnturktekno
Einsteinın kaleme aldığı belge ilk kez sergilendi,cnnturktekno
TLye kadar en iyi telefonlar,cnnturktekno
 Uçan otomobil tanıtıldı İşte fiyatı ve özellikleri,cnnturktekno
 Marsta tartışma yaratan gizemli görüntü Sosyal medya ikiye bölündü,cnnturktekno
Galaxy S10’ın Samsung’a maliyeti ne kadar,cnnturktekno
Huawei Y6  Giriş segmentine hitap ediyor,cnnturktekno
Akıllı evlere özel güvenlik çözümleri,cnnturktekno
Nokia Pureview ile iPhone kamera testinde karşı karşıya,cnnturktekno
Piyasanın en iyi ekranı Galaxy S10’a ait,cnnturktekno
TLye kadar en iyi telefonlar,cnnturktekno
WhatsApptan yepyeni bir özellik daha,cnnturktekno
Telefonunuzda bu ayarı açık bırakmayın,cnnturktekno
İşte un ve tüm zamanların en çok satan telefonları,cnnturktekno
 Facebookun kurucusu Mark Zuckerbergi solladı İşte dünyanın en genç milyarderi,cnnturktekno
Anthem için para iadesi yaptığı ortaya çıktı,cnnturktekno
Galaxy S10 ne kadar sağlam İşte yanıtı,cnnturktekno
u siber güvende geçirmenin yolu,cnnturktekno
Switch’e Windows ’u çalıştırmayı başardılar,cnnturktekno
Messenger’da karanlık modu nasıl aktif edilir,cnnturktekno
Şık tasarımı ile dikkat çekiyor,cnnturktekno
Telefonunuza yüklediyseniz hemen silin,cnnturktekno
Hangi telefonlar G teknolojisini destekleyecek,cnnturktekno
Apex Legends için yeni karakterler yolda,cnnturktekno
Düşük ışıkta hangi telefon daha iyi fotoğraf çekiyor,cnnturktekno
Spigen’den Galaxy Fold için kılıf tasarımları,cnnturktekno
Microsoft sağlık uygulamalarına son veriyor,cnnturktekno
Yapay zekâlı kameralarıyla gerçeğe boyut atlatın,cnnturktekno
Samsung Galaxy A90 nasıl olacak,cnnturktekno
Spectre Camera neler sunuyor,cnnturktekno
En ucuz iPhone 00TL,cnnturktekno
Telefon sahiplerine güzel haber Bugün itibariyle bedava,cnnturktekno
Sony CFeress kartı ile kendi hız rekorunu kırmayı başardı,cnnturktekno
Cep telefonlarında katlanan devrim,cnnturktekno
G desteğiyle akıllı şehirler planlıyor,cnnturktekno
Protezler kötü niyetli kişilerin hedefinde,cnnturktekno
Huawei CEO’su bu açıklaması ile Samsung’u kızdıracak,cnnturktekno
Galaxy S10 parçalarına ayrıldı,cnnturktekno
Huawei Mate X Glomo ödülünü kazandı,cnnturktekno
İşte Mate Xin tüm detayları,cnnturktekno
 Apple AirPods nasıl olacak İşte son sızıntılar,cnnturktekno
YouTuberların tahmini kazançları dudak uçuklatıyor,cnnturktekno
 Apple akıllı saat pazarında zirvede,cnnturktekno
Marsta yer altı su ağının izleri keşfedildi,cnnturktekno
Apple fiyatlarını Türkiyede indirdi,cnnturktekno
YouTubedan önemli karar Yorum bölümünü kapatıyor,cnnturktekno
En performanslı yapay zeka çözümleri,cnnturktekno
 MARVEL Future Fight’a Kaptan Marvel katıldı,cnnturktekno
Android Pie güncellemesini alacak telefonlar,cnnturktekno
Twittera gizle özelliği geliyor,cnnturktekno
 En çok satılan otomobil modelleri,cnnturktekno
İşte kameralı Galaxy M30 ve fiyatı,cnnturktekno
En gelişmiş Galaxy modeli,cnnturktekno
Süper hızlı şarj Mate X’e özel kalacak,cnnturktekno
Galaxy S10 için ekran koruyucusu almayın Peki neden,cnnturktekno
USB standardı evrim geçirdi,cnnturktekno
Türkiyede yeni bir döneme imza atacak,cnnturktekno
Galaxy Fold için yeni bir video yayınlandı,cnnturktekno
Hayatı hiç olmadığı kadar hızlandıracak,cnnturktekno
IoT bağlantılarının milyarı aşması bekleniyor,cnnturktekno
Xiaomi Mi adeta yok sattı,cnnturktekno
 World War Z için nefes kesen zombi videosu,cnnturktekno
 Apple Türkiye servis fiyatlarını düşürdü Çok yakında iPhone iPad Mac Watch ve diğer tüm aksesuarlarında da indirim yapaca…,cnnturktekno
Google Duo web nasıl kullanılır,cnnturktekno
OnePlus hakkında yeni detaylar ortaya çıktı,cnnturktekno
00 mAh pilli telefon,cnnturktekno
General Mobile GM Plus tanıtıldı,cnnturktekno
Apple kullanıcılarına müjde Beklenen özellik geliyor Sunduğu özelliklerle rakiplerine karşı fark yaratmıştı te…,cnnturktekno
Samsung marka telefon kullananlar dikkat Çok önemli uyarı,cnnturktekno
 Benim kitaplarımı okuyan katil olamasın savaş düşmanı olsun İnsanın insanı sömürmesine karşı çıksın Kimse kimseyi aşağılaya…,cnnturktekno
Samsung Galaxy A30 ön inceleme,cnnturktekno
Nokia PureView ile çekilen fotoğraflar,cnnturktekno
Galaxy A ailesinin yeni temsilcisi,cnnturktekno
Telefon ve saat bir arada,cnnturktekno
WhatsApptan açıklama geldi iPhonedaki WhatsApp açığı,cnnturktekno
G ile mobilde devrim yılı olacak Uzaktan kumanda,cnnturktekno
WhatsAppın az bilinen özelliği,cnnturktekno
Nokia özellikleri ve fiyatı,cnnturktekno
Dolar’lık telefon,cnnturktekno
Sony eria özellikleri ile neler sunuyor,cnnturktekno
Neffos X20 ve X20 Pro Mobil Dünya Kongresi’nde görüldü,cnnturktekno
Nokia özellikleri hakkında her şey,cnnturktekno
Galaxy A50 ve Galaxy A30 damla çentik ile geliyor,cnnturktekno
 Aston Martinden Project,cnnturktekno
Katlanabilir en hızlı G telefon,cnnturktekno
Dünya bu telefonları konuşuyor,cnnturktekno
YouTubedan kritik karar O kanallara reklam vermeyi kesecek,cnnturktekno
1ax destekli ürünlerini sergileyecek,cnnturktekno
Apple MacBook Pro’ya rakip geldi,cnnturktekno
iPhone fiyatları ne kadar düşecek,cnnturktekno
Huaweıden de katlanabilir cep telefonu,cnnturktekno
Oppo F11 Pro heyecan verici unsurlara sahip,cnnturktekno
Apple MacBook Pro’ya rakip geldi,cnnturktekno
Nokia PureView özellikleri ile neler sunuyor,cnnturktekno
Oppo x optik zoom ile devrim yaratıyor,cnnturktekno
Oppo x optik zoom ile devrim yaratıyor,cnnturktekno
Nokia PureView özellikleri ile neler sunuyor,cnnturktekno
iPhone fiyatları düşecek mi,cnnturktekno
Xiaomi Mi Mix G tanıtıldı,cnnturktekno
Huawei Mate X tanıtıldı işte özellikleri ve fiyatı,cnnturktekno
TikToktaki büyük tehlike Uyarı geldi,cnnturktekno
Galaxy S10 piyasada başarılı olabilecek mi,cnnturktekno
Galaxy S10 Plus’ın DMark puanı belli oldu,cnnturktekno
İşte telefonun gücünü bitiren o uygulamalar,cnnturktekno
Dijital dünyada yeni trend etik olmak Esra Öz için yazdı,cnnturktekno
Çok geniş evlerde WiFi sorununa kesin çözüm,cnnturktekno
Selfie çekebileceğiniz en iyi telefonlar,cnnturktekno
Huawei P30 ailesi nasıl olacak,cnnturktekno
Samsung Galaxy S10 ailesine yakından bakın,cnnturktekno
Dünyanın en çok satan cep telefonu,cnnturktekno
WhatsApptan iPhone itirafı Bu hataya dikkat,cnnturktekno
Samsung merakla beklenen yeni telefonlarını tanıttı,cnnturktekno
vivo V15 Pro özellikleri neler,cnnturktekno
Samsung’un yeni amiral gemisi Galaxy S10 oldu,cnnturktekno
YouTube yükselişini sürdürüyor,cnnturktekno
Razer Phone için kötü haber,cnnturktekno
Xiaomi Mi sonunda tanıtıldı,cnnturktekno
Nintendo Switch PS4’ü yakalamak üzere,cnnturktekno
Android Q ile geri adım atılıyor,cnnturktekno
Apple Mart’ta neler tanıtacak,cnnturktekno
Huawei P30 tanıtım tarihi bugün açıklandı,cnnturktekno
Razer Phone için kötü haber,cnnturktekno
PUBG Mobile x Resident Evil güncellemesi ile gelen yenilikler,cnnturktekno
DiRT Rally ekran görüntüleri,cnnturktekno
One Piece World Seeker için yeni tanıtım videosu,cnnturktekno
Türkiye’nin en iyi internet servis sağlayıcıları,cnnturktekno
Bugünden itibaren telefonlarda artık bedava,cnnturktekno
Huawei’deki özellik iPhone’a geliyor,cnnturktekno
 Mustafa Uslu Bundan daha büyük bir ihanet olamaz,cnnturktekno
Ev ödevini robota yaptırdı,cnnturktekno
PlayStation Vita üretimi durduruluyor,cnnturktekno
Apex Legends hilecileri banlanıyor,cnnturktekno
Telefonunuzda yüklüyse dikkat Hemen silin her şeyinizi çalıyor,cnnturktekno
Nintendo Swtich’te VR deneyimine hazır olun,cnnturktekno
Başka telefonları da şarj edebiliyor,cnnturktekno
bin km hızla dünyaya yaklaşıyor,cnnturktekno
Samsung Galaxy A50 özellikleri nasıl olacak,cnnturktekno
Xiaomi’nin yeni amiral gemisi  Xiaomi Mi Battel Angel,cnnturktekno
Avrupa’ya elektrikli minibüs ihraç ediyoruz,cnnturktekno
Buzdolabı bilgi mi sızdırıyor,cnnturktekno
Otomotivde gelecek için “alarm” verilmeli,cnnturktekno
Hindistan’da dakika içerisinde tükendi,cnnturktekno
TL altı akıllı telefon önerileri,cnnturktekno
 İstanbul Havalimanındaki tüm teknolojiler Teknoloji Her Yerdede ekrana geldi,cnnturktekno
God of War’a ödül yağmuru,cnnturktekno
Katlanabilir ekranlı telefonlar trend olacak,cnnturktekno
Bilim insanlarını şaşkına çeviren minik canavar,cnnturktekno
Yeni bir zararlı yazılım tespit edildi,cnnturktekno
Google Gboard’a gelen tüm yenilikler,cnnturktekno
Twitter yeni bir özellik için çalışıyor,cnnturktekno
iOS için sıra dışı konsept,cnnturktekno
Yeni Call of Duty hakkındaki ilk detaylar,cnnturktekno
Days Gone için yeni bir video yayınlandı,cnnturktekno
Nintendo Switch için duyurulan yeni oyunlar,cnnturktekno
WhatsAppın yeni özelliği ortaya çıktı,cnnturktekno
Galaxy S6 için güncelleme çıktı,cnnturktekno
Karşınızda Xiaomi Mi,cnnturktekno
Vivo V15 Pro tasarımı ve fiyatıyla göz dolduruyor,cnnturktekno
Galaxy S10 için tanıtım videoları yayınlandı,cnnturktekno
 Apple Watch hayat kurtardı,cnnturktekno
Samsung Galaxy S10 beklentileri karşılayabilecek mi,cnnturktekno
Dijital dünyada yankı fanusundan kaçış mümkün mü Esra Öz için yazdı,cnnturktekno
Selçuk Bayraktar Sadece Türkiyede ve ABDde yapılabiliyor,cnnturktekno
 TEKNOFEST Uçan araba tasarım yarışması da olacak,cnnturktekno
 Apple AirPods ne zaman satışa sunulacak,cnnturktekno
iPhone satışları ülkemizde artacak mı,cnnturktekno
PTT drone ile kargo teslim hizmeti için geri sayıma başladı,cnnturktekno
 TEKNOFEST için tarih belli oldu,cnnturktekno
iPad mini nasıl olacak,cnnturktekno
WhatsApp yıllar sonra yenilendi,cnnturktekno
PNG güvenlik açığı çok tehlikeli,cnnturktekno
Internet Elorer kullanmayın,cnnturktekno
G ne kadar hızlı olacak,cnnturktekno
Appledan iPhone kullanıcılarına kötü sürpriz,cnnturktekno
Hızlı şarj için pek çok imkana sahip olun,cnnturktekno
Fotoğraf silme işlemini Mart’a erteledi,cnnturktekno
Bu testleri yapmadan ikinci el telefon almayın,cnnturktekno
Dijital dünyada unutulan kavram Mahremiyet Esra Öz için yazdı,cnnturktekno
Yeni iPhone’lar Apple modemini kullanacak,cnnturktekno
 Türk Hava Kuvvetleri F16ları yeni bir elektronik kalkanla korunmaya başladı Savaş uçaklarının füzelere karşı korunmasında A…,cnnturktekno
 The Division için yeni video,cnnturktekno
 Facebook  yaşını kutluyor,cnnturktekno
Akıllı telefonlara özel gamepad,cnnturktekno
 Eşcinsellerin kullandığı uygulamada büyük tuzak,cnnturktekno
Ocak ayının en güçlü telefonları,cnnturktekno
Appleın başı şarj adaptörleriyle fena halde dertte,cnnturktekno
Telefonunuzda yüklüyse dikkat Hemen silin her şeyinizi çalıyor,cnnturktekno
 PUBG oynatacak en ucuz bilgisayarlar,cnnturktekno
TL altına alınabilecek en iyi akıllı telefonlar,cnnturktekno
 Dünyada örnek gösterilen ArGe merkezlerinden biri oldu,cnnturktekno
